noise_type,snr_train,snr_test,accuracy
pink,30,12,0.8867075664621676
pink,30,15,0.912883435582822
pink,30,18,0.9224948875255624
pink,30,21,0.9351738241308793
pink,30,24,0.939877300613497
pink,30,27,0.9443762781186094
pink,30,30,0.9478527607361963
babble,-3,-3,0.5912065439672801
babble,-3,0,0.6793456032719837
babble,-3,3,0.7562372188139059
babble,-3,6,0.7997955010224949
babble,-3,9,0.8310838445807771
babble,-3,12,0.8482617586912066
babble,-3,15,0.8601226993865031
babble,-3,18,0.8660531697341514
babble,-3,21,0.8703476482617587
babble,-3,24,0.87280163599182
babble,-3,27,0.876278118609407
babble,-3,30,0.8785276073619632
babble,0,-3,0.6028629856850716
babble,0,0,0.7096114519427403
babble,0,3,0.7865030674846626
babble,0,6,0.8333333333333334
babble,0,9,0.8609406952965235
babble,0,12,0.8793456032719836
babble,0,15,0.8883435582822086
babble,0,18,0.8934560327198364
babble,0,21,0.8983640081799591
babble,0,24,0.9022494887525563
babble,0,27,0.9012269938650307
babble,0,30,0.9040899795501023
babble,3,-3,0.6151329243353784
babble,3,0,0.7284253578732106
babble,3,3,0.8057259713701431
babble,3,6,0.8515337423312883
babble,3,9,0.880163599182004
babble,3,12,0.8985685071574642
babble,3,15,0.9063394683026584
babble,3,18,0.9132924335378323
babble,3,21,0.9194274028629856
babble,3,24,0.9196319018404908
babble,3,27,0.9196319018404908
babble,3,30,0.9233128834355828
babble,6,-3,0.5975460122699386
babble,6,0,0.7214723926380369
babble,6,3,0.8098159509202454
babble,6,6,0.8658486707566462
babble,6,9,0.8926380368098159
babble,6,12,0.9085889570552147
babble,6,15,0.9218813905930471
babble,6,18,0.9263803680981595
babble,6,21,0.9312883435582822
babble,6,24,0.9319018404907975
babble,6,27,0.9321063394683027
babble,6,30,0.9343558282208589
babble,9,-3,0.5678936605316973
babble,9,0,0.7069529652351738
babble,9,3,0.8038854805725971
babble,9,6,0.8625766871165644
babble,9,9,0.8928425357873211
babble,9,12,0.9137014314928426
babble,9,15,0.9251533742331288
babble,9,18,0.9323108384458078
babble,9,21,0.9361963190184049
babble,9,24,0.9394683026584867
babble,9,27,0.9413087934560327
babble,9,30,0.9441717791411043
babble,12,-3,0.5642126789366053
babble,12,0,0.7087934560327198
babble,12,3,0.8067484662576687
babble,12,6,0.8648261758691207
babble,12,9,0.8995910020449898
babble,12,12,0.9196319018404908
babble,12,15,0.9306748466257668
babble,12,18,0.9376278118609407
babble,12,21,0.941717791411043
babble,12,24,0.9439672801635992
babble,12,27,0.9480572597137015
babble,12,30,0.949079754601227
babble,15,-3,0.5777096114519428
babble,15,0,0.7175869120654397
babble,15,3,0.807157464212679
babble,15,6,0.8717791411042944
babble,15,9,0.905316973415133
babble,15,12,0.9224948875255624
babble,15,15,0.9339468302658487
babble,15,18,0.941717791411043
babble,15,21,0.9447852760736196
babble,15,24,0.947239263803681
babble,15,27,0.9507157464212679
babble,15,30,0.9517382413087935
babble,18,-3,0.5775051124744376
babble,18,0,0.7184049079754601
babble,18,3,0.8114519427402863
babble,18,6,0.8717791411042944
babble,18,9,0.9065439672801636
babble,18,12,0.9259713701431492
babble,18,15,0.9374233128834356
babble,18,18,0.9431492842535787
babble,18,21,0.9478527607361963
babble,18,24,0.9505112474437628
babble,18,27,0.9533742331288344
babble,18,30,0.9543967280163599
babble,21,-3,0.5306748466257669
babble,21,0,0.6797546012269938
babble,21,3,0.7907975460122699
babble,21,6,0.8644171779141104
babble,21,9,0.9008179959100204
babble,21,12,0.9237218813905931
babble,21,15,0.9376278118609407
babble,21,18,0.9480572597137015
babble,21,21,0.9511247443762781
babble,21,24,0.9539877300613497
babble,21,27,0.9552147239263804
babble,21,30,0.9566462167689161
babble,24,-3,0.5159509202453988
babble,24,0,0.6609406952965236
babble,24,3,0.7801635991820041
babble,24,6,0.8537832310838446
babble,24,9,0.896319018404908
babble,24,12,0.9222903885480572
babble,24,15,0.9349693251533743
babble,24,18,0.9445807770961145
babble,24,21,0.9507157464212679
babble,24,24,0.9539877300613497
babble,24,27,0.9552147239263804
babble,24,30,0.9576687116564417
babble,27,-3,0.5124744376278119
babble,27,0,0.6611451942740286
babble,27,3,0.7752556237218814
babble,27,6,0.847239263803681
babble,27,9,0.8914110429447852
babble,27,12,0.9190184049079755
babble,27,15,0.9331288343558283
babble,27,18,0.9411042944785276
babble,27,21,0.9486707566462168
babble,27,24,0.9519427402862985
babble,27,27,0.9527607361963191
babble,27,30,0.9552147239263804
babble,30,-3,0.48773006134969327
