noise_type,snr_train,snr_test,accuracy
street_music_foreground,18,18,0.9355828220858896
street_music_foreground,18,21,0.939877300613497
street_music_foreground,18,24,0.943558282208589
street_music_foreground,18,27,0.9476482617586912
street_music_foreground,18,30,0.9501022494887525
street_music_foreground,21,-3,0.2901840490797546
street_music_foreground,21,0,0.45296523517382414
street_music_foreground,21,3,0.6417177914110429
street_music_foreground,21,6,0.7885480572597137
street_music_foreground,21,9,0.8656441717791411
street_music_foreground,21,12,0.9026584867075664
street_music_foreground,21,15,0.9276073619631902
street_music_foreground,21,18,0.9384458077709611
street_music_foreground,21,21,0.9431492842535787
street_music_foreground,21,24,0.9460122699386503
street_music_foreground,21,27,0.9503067484662576
street_music_foreground,21,30,0.9523517382413088
street_music_foreground,24,-3,0.2785276073619632
street_music_foreground,24,0,0.43660531697341515
street_music_foreground,24,3,0.625562372188139
street_music_foreground,24,6,0.7803680981595092
street_music_foreground,24,9,0.8621676891615542
street_music_foreground,24,12,0.9026584867075664
street_music_foreground,24,15,0.9269938650306748
street_music_foreground,24,18,0.9384458077709611
street_music_foreground,24,21,0.943762781186094
street_music_foreground,24,24,0.9470347648261759
street_music_foreground,24,27,0.9507157464212679
street_music_foreground,24,30,0.9525562372188139
street_music_foreground,27,-3,0.22106339468302658
street_music_foreground,27,0,0.3562372188139059
street_music_foreground,27,3,0.5492842535787321
street_music_foreground,27,6,0.7265848670756646
street_music_foreground,27,9,0.8392638036809816
street_music_foreground,27,12,0.8895705521472392
street_music_foreground,27,15,0.9188139059304703
street_music_foreground,27,18,0.9316973415132924
street_music_foreground,27,21,0.9390593047034764
street_music_foreground,27,24,0.943558282208589
street_music_foreground,27,27,0.947239263803681
street_music_foreground,27,30,0.9496932515337423
street_music_foreground,30,-3,0.25828220858895706
street_music_foreground,30,0,0.4034764826175869
street_music_foreground,30,3,0.5940695296523517
street_music_foreground,30,6,0.7543967280163599
street_music_foreground,30,9,0.8494887525562372
street_music_foreground,30,12,0.8959100204498978
street_music_foreground,30,15,0.9239263803680982
street_music_foreground,30,18,0.9386503067484663
street_music_foreground,30,21,0.9458077709611452
street_music_foreground,30,24,0.9498977505112475
street_music_foreground,30,27,0.9541922290388548
street_music_foreground,30,30,0.9568507157464212
