noise_type,snr_train,snr_test,accuracy
white,18,24,0.914519427402863
white,18,27,0.9155419222903886
white,18,30,0.9200408997955011
white,21,-3,0.13558282208588956
white,21,0,0.32699386503067485
white,21,3,0.4775051124744376
white,21,6,0.7241308793456033
white,21,9,0.8537832310838446
white,21,12,0.885480572597137
white,21,15,0.9008179959100204
white,21,18,0.9083844580777096
white,21,21,0.9130879345603272
white,21,24,0.9175869120654396
white,21,27,0.9200408997955011
white,21,30,0.9233128834355828
white,24,-3,0.12678936605316973
white,24,0,0.28813905930470346
white,24,3,0.505521472392638
white,24,6,0.7118609406952965
white,24,9,0.8079754601226994
white,24,12,0.8807770961145194
white,24,15,0.898159509202454
white,24,18,0.9102249488752556
white,24,21,0.9184049079754601
white,24,24,0.9239263803680982
white,24,27,0.9292433537832311
white,24,30,0.9294478527607362
white,27,-3,0.14212678936605316
white,27,0,0.24130879345603273
white,27,3,0.3693251533742331
white,27,6,0.6441717791411042
white,27,9,0.7846625766871166
white,27,12,0.8865030674846626
white,27,15,0.9012269938650307
white,27,18,0.9102249488752556
white,27,21,0.9218813905930471
white,27,24,0.9280163599182004
white,27,27,0.9310838445807771
white,27,30,0.9335378323108384
white,30,-3,0.10593047034764826
white,30,0,0.27505112474437626
white,30,3,0.3946830265848671
white,30,6,0.6613496932515337
white,30,9,0.7711656441717791
white,30,12,0.8813905930470347
white,30,15,0.8993865030674847
white,30,18,0.9196319018404908
white,30,21,0.9208588957055215
white,30,24,0.9294478527607362
white,30,27,0.9302658486707567
white,30,30,0.9321063394683027
pink,-3,-3,0.4820040899795501
pink,-3,0,0.5447852760736196
pink,-3,3,0.6337423312883436
pink,-3,6,0.6462167689161554
pink,-3,9,0.681799591002045
pink,-3,12,0.6932515337423313
pink,-3,15,0.7194274028629857
pink,-3,18,0.7249488752556237
pink,-3,21,0.7384458077709611
pink,-3,24,0.7441717791411043
pink,-3,27,0.752760736196319
pink,-3,30,0.7627811860940695
pink,0,-3,0.4807770961145194
pink,0,0,0.6167689161554192
pink,0,3,0.6832310838445808
pink,0,6,0.7100204498977505
pink,0,9,0.7284253578732106
pink,0,12,0.7466257668711657
pink,0,15,0.7548057259713702
pink,0,18,0.7703476482617587
pink,0,21,0.774437627811861
pink,0,24,0.7852760736196319
pink,0,27,0.7912065439672802
pink,0,30,0.7952965235173824
pink,3,-3,0.4517382413087935
pink,3,0,0.5985685071574642
pink,3,3,0.7276073619631902
pink,3,6,0.774437627811861
pink,3,9,0.7942740286298569
pink,3,12,0.8077709611451943
pink,3,15,0.8167689161554192
pink,3,18,0.8259713701431493
pink,3,21,0.8300613496932515
pink,3,24,0.834560327198364
pink,3,27,0.8423312883435583
pink,3,30,0.8408997955010225
pink,6,-3,0.3443762781186094
pink,6,0,0.6159509202453988
pink,6,3,0.7151329243353783
pink,6,6,0.7736196319018405
pink,6,9,0.8098159509202454
pink,6,12,0.8194274028629857
pink,6,15,0.8288343558282208
pink,6,18,0.8372188139059304
pink,6,21,0.8413087934560327
pink,6,24,0.8478527607361963
pink,6,27,0.8488752556237219
pink,6,30,0.8525562372188139
pink,9,-3,0.1950920245398773
pink,9,0,0.37464212678936604
pink,9,3,0.6715746421267894
pink,9,6,0.7734151329243354
pink,9,9,0.8198364008179959
pink,9,12,0.8408997955010225
pink,9,15,0.8533742331288343
pink,9,18,0.8556237218813906
pink,9,21,0.8623721881390594
pink,9,24,0.865439672801636
pink,9,27,0.870756646216769
pink,9,30,0.870756646216769
pink,12,-3,0.23578732106339467
pink,12,0,0.46830265848670755
pink,12,3,0.6895705521472393
pink,12,6,0.7903885480572597
pink,12,9,0.8288343558282208
pink,12,12,0.8543967280163599
pink,12,15,0.8648261758691207
pink,12,18,0.87280163599182
pink,12,21,0.8791411042944786
pink,12,24,0.8842535787321063
pink,12,27,0.8891615541922291
pink,12,30,0.8871165644171779
pink,15,-3,0.13067484662576687
pink,15,0,0.3116564417177914
pink,15,3,0.5529652351738241
pink,15,6,0.712678936605317
pink,15,9,0.8245398773006135
pink,15,12,0.8640081799591002
pink,15,15,0.8795501022494887
pink,15,18,0.8907975460122699
pink,15,21,0.8961145194274028
pink,15,24,0.8995910020449898
pink,15,27,0.9024539877300614
pink,15,30,0.9026584867075664
pink,18,-3,0.12985685071574643
pink,18,0,0.279959100204499
pink,18,3,0.40572597137014316
pink,18,6,0.7079754601226994
pink,18,9,0.808997955010225
pink,18,12,0.8687116564417178
pink,18,15,0.8885480572597138
pink,18,18,0.901840490797546
pink,18,21,0.90920245398773
pink,18,24,0.9161554192229039
pink,18,27,0.9167689161554192
pink,18,30,0.914519427402863
pink,21,-3,0.11676891615541922
pink,21,0,0.24212678936605317
pink,21,3,0.48568507157464214
pink,21,6,0.6893660531697342
pink,21,9,0.8204498977505112
pink,21,12,0.8736196319018404
pink,21,15,0.8903885480572598
pink,21,18,0.9075664621676892
pink,21,21,0.9151329243353783
pink,21,24,0.9200408997955011
pink,21,27,0.9235173824130879
pink,21,30,0.9259713701431492
pink,24,-3,0.11595092024539877
pink,24,0,0.2067484662576687
pink,24,3,0.3969325153374233
pink,24,6,0.6331288343558282
pink,24,9,0.8075664621676891
pink,24,12,0.8748466257668711
pink,24,15,0.894478527607362
pink,24,18,0.9032719836400818
pink,24,21,0.9132924335378323
pink,24,24,0.9190184049079755
pink,24,27,0.9210633946830266
pink,24,30,0.9278118609406953
pink,27,-3,0.09693251533742331
pink,27,0,0.18752556237218815
pink,27,3,0.3920245398773006
pink,27,6,0.5830265848670757
pink,27,9,0.7930470347648262
pink,27,12,0.8638036809815951
pink,27,15,0.8932515337423312
pink,27,18,0.9028629856850716
pink,27,21,0.9159509202453988
pink,27,24,0.9235173824130879
pink,27,27,0.9276073619631902
pink,27,30,0.9292433537832311
pink,30,-3,0.10408997955010225
pink,30,0,0.16993865030674846
pink,30,3,0.3243353783231084
pink,30,6,0.5529652351738241
pink,30,9,0.7840490797546013
pink,30,12,0.8752556237218814
pink,30,15,0.8938650306748466
pink,30,18,0.9069529652351738
pink,30,21,0.9196319018404908
pink,30,24,0.9267893660531697
pink,30,27,0.9302658486707567
pink,30,30,0.9349693251533743
babble,-3,-3,0.552760736196319
babble,-3,0,0.650920245398773
babble,-3,3,0.7294478527607362
babble,-3,6,0.7768916155419223
babble,-3,9,0.808997955010225
babble,-3,12,0.8284253578732106
babble,-3,15,0.8402862985685071
babble,-3,18,0.849284253578732
babble,-3,21,0.8550102249488752
babble,-3,24,0.8584867075664622
babble,-3,27,0.8607361963190184
babble,-3,30,0.8619631901840491
babble,0,-3,0.5605316973415133
babble,0,0,0.6697341513292433
babble,0,3,0.752760736196319
babble,0,6,0.801840490797546
babble,0,9,0.8357873210633947
babble,0,12,0.8539877300613496
babble,0,15,0.8646216768916155
babble,0,18,0.8760736196319019
babble,0,21,0.880163599182004
babble,0,24,0.8840490797546012
babble,0,27,0.8852760736196319
babble,0,30,0.8879345603271984
babble,3,-3,0.5417177914110429
babble,3,0,0.6666666666666666
babble,3,3,0.7611451942740286
babble,3,6,0.8179959100204499
babble,3,9,0.8521472392638036
babble,3,12,0.8736196319018404
babble,3,15,0.8862985685071575
babble,3,18,0.8946830265848671
babble,3,21,0.8983640081799591
babble,3,24,0.9024539877300614
babble,3,27,0.905316973415133
babble,3,30,0.907361963190184
babble,6,-3,0.49550102249488753
babble,6,0,0.6460122699386504
babble,6,3,0.7537832310838446
babble,6,6,0.8274028629856851
babble,6,9,0.8658486707566462
babble,6,12,0.887321063394683
babble,6,15,0.9004089979550102
babble,6,18,0.9130879345603272
babble,6,21,0.9171779141104295
babble,6,24,0.9196319018404908
babble,6,27,0.9206543967280164
babble,6,30,0.9212678936605317
babble,9,-3,0.4474437627811861
babble,9,0,0.6034764826175869
babble,9,3,0.7329243353783231
babble,9,6,0.8233128834355828
babble,9,9,0.8705521472392638
babble,9,12,0.8940695296523518
babble,9,15,0.9098159509202454
babble,9,18,0.9177914110429448
babble,9,21,0.9235173824130879
babble,9,24,0.9263803680981595
babble,9,27,0.9292433537832311
babble,9,30,0.9292433537832311
babble,12,-3,0.4069529652351738
babble,12,0,0.5605316973415133
babble,12,3,0.7014314928425358
babble,12,6,0.805316973415133
babble,12,9,0.86359918200409
babble,12,12,0.8940695296523518
babble,12,15,0.911042944785276
babble,12,18,0.9206543967280164
babble,12,21,0.9263803680981595
babble,12,24,0.9302658486707567
babble,12,27,0.9316973415132924
babble,12,30,0.9337423312883436
babble,15,-3,0.37770961145194276
babble,15,0,0.53640081799591
babble,15,3,0.6838445807770961
babble,15,6,0.7946830265848671
babble,15,9,0.8605316973415132
babble,15,12,0.8889570552147239
babble,15,15,0.9104294478527607
babble,15,18,0.9206543967280164
babble,15,21,0.9269938650306748
babble,15,24,0.932719836400818
babble,15,27,0.9353783231083844
babble,15,30,0.9366053169734151
babble,18,-3,0.37709611451942743
babble,18,0,0.5302658486707567
babble,18,3,0.6822085889570552
babble,18,6,0.791002044989775
babble,18,9,0.8623721881390594
babble,18,12,0.8924335378323108
babble,18,15,0.9118609406952966
babble,18,18,0.9255623721881391
babble,18,21,0.9312883435582822
babble,18,24,0.93640081799591
babble,18,27,0.939877300613497
babble,18,30,0.9423312883435583
babble,21,-3,0.3703476482617587
babble,21,0,0.5196319018404908
babble,21,3,0.6701431492842536
babble,21,6,0.7852760736196319
babble,21,9,0.8566462167689162
babble,21,12,0.8887525562372188
babble,21,15,0.9132924335378323
babble,21,18,0.9259713701431492
babble,21,21,0.9323108384458078
babble,21,24,0.93640081799591
babble,21,27,0.941717791411043
babble,21,30,0.9423312883435583
babble,24,-3,0.3609406952965235
babble,24,0,0.5087934560327199
babble,24,3,0.661963190184049
babble,24,6,0.7789366053169734
babble,24,9,0.8511247443762782
babble,24,12,0.8893660531697342
babble,24,15,0.9102249488752556
babble,24,18,0.9235173824130879
babble,24,21,0.9337423312883436
babble,24,24,0.938241308793456
babble,24,27,0.941922290388548
babble,24,30,0.9447852760736196
babble,27,-3,0.3595092024539877
babble,27,0,0.5040899795501023
babble,27,3,0.6529652351738241
babble,27,6,0.7701431492842535
babble,27,9,0.841717791411043
babble,27,12,0.8838445807770962
babble,27,15,0.907157464212679
babble,27,18,0.9222903885480572
babble,27,21,0.9331288343558283
babble,27,24,0.9388548057259714
babble,27,27,0.9423312883435583
babble,27,30,0.9449897750511247
babble,30,-3,0.3595092024539877
babble,30,0,0.4985685071574642
babble,30,3,0.6443762781186094
babble,30,6,0.7629856850715746
babble,30,9,0.83640081799591
babble,30,12,0.8773006134969326
babble,30,15,0.9057259713701431
babble,30,18,0.9190184049079755
babble,30,21,0.9316973415132924
babble,30,24,0.9384458077709611
babble,30,27,0.9427402862985685
babble,30,30,0.9464212678936605
car_horn_background,-3,-3,0.7345603271983641
car_horn_background,-3,0,0.7717791411042945
car_horn_background,-3,3,0.7879345603271983
car_horn_background,-3,6,0.7993865030674847
car_horn_background,-3,9,0.8149284253578732
car_horn_background,-3,12,0.8292433537832311
car_horn_background,-3,15,0.8413087934560327
car_horn_background,-3,18,0.8531697341513292
car_horn_background,-3,21,0.8601226993865031
car_horn_background,-3,24,0.8656441717791411
car_horn_background,-3,27,0.8678936605316974
car_horn_background,-3,30,0.8685071574642127
car_horn_background,0,-3,0.7431492842535787
car_horn_background,0,0,0.7903885480572597
car_horn_background,0,3,0.8171779141104294
car_horn_background,0,6,0.830879345603272
car_horn_background,0,9,0.8466257668711656
car_horn_background,0,12,0.8564417177914111
car_horn_background,0,15,0.865439672801636
car_horn_background,0,18,0.872597137014315
car_horn_background,0,21,0.8807770961145194
car_horn_background,0,24,0.885480572597137
car_horn_background,0,27,0.8889570552147239
car_horn_background,0,30,0.8905930470347648
car_horn_background,3,-3,0.7413087934560327
car_horn_background,3,0,0.7955010224948875
car_horn_background,3,3,0.8323108384458078
car_horn_background,3,6,0.8533742331288343
car_horn_background,3,9,0.8664621676891615
car_horn_background,3,12,0.874437627811861
car_horn_background,3,15,0.8826175869120655
car_horn_background,3,18,0.8910020449897751
car_horn_background,3,21,0.8965235173824131
car_horn_background,3,24,0.8983640081799591
car_horn_background,3,27,0.9028629856850716
car_horn_background,3,30,0.9040899795501023
car_horn_background,6,-3,0.7147239263803681
car_horn_background,6,0,0.7932515337423313
car_horn_background,6,3,0.838036809815951
car_horn_background,6,6,0.8621676891615542
car_horn_background,6,9,0.8807770961145194
car_horn_background,6,12,0.8922290388548058
car_horn_background,6,15,0.8969325153374234
car_horn_background,6,18,0.901635991820041
car_horn_background,6,21,0.9079754601226994
car_horn_background,6,24,0.9118609406952966
car_horn_background,6,27,0.9149284253578732
car_horn_background,6,30,0.9157464212678936
car_horn_background,9,-3,0.6961145194274029
car_horn_background,9,0,0.7889570552147239
car_horn_background,9,3,0.8415132924335378
car_horn_background,9,6,0.868916155419223
car_horn_background,9,9,0.8867075664621676
car_horn_background,9,12,0.9022494887525563
car_horn_background,9,15,0.9098159509202454
car_horn_background,9,18,0.9139059304703476
car_horn_background,9,21,0.9186094069529652
car_horn_background,9,24,0.9222903885480572
car_horn_background,9,27,0.9247443762781186
car_horn_background,9,30,0.9267893660531697
car_horn_background,12,-3,0.659918200408998
car_horn_background,12,0,0.7650306748466258
car_horn_background,12,3,0.8333333333333334
car_horn_background,12,6,0.8683026584867075
car_horn_background,12,9,0.8879345603271984
car_horn_background,12,12,0.9047034764826176
car_horn_background,12,15,0.916359918200409
car_horn_background,12,18,0.9206543967280164
car_horn_background,12,21,0.9247443762781186
car_horn_background,12,24,0.9261758691206544
car_horn_background,12,27,0.9288343558282208
car_horn_background,12,30,0.9325153374233128
car_horn_background,15,-3,0.6010224948875256
car_horn_background,15,0,0.720040899795501
car_horn_background,15,3,0.805521472392638
car_horn_background,15,6,0.8550102249488752
car_horn_background,15,9,0.880163599182004
car_horn_background,15,12,0.8997955010224948
car_horn_background,15,15,0.9141104294478528
car_horn_background,15,18,0.9218813905930471
car_horn_background,15,21,0.9247443762781186
car_horn_background,15,24,0.929038854805726
car_horn_background,15,27,0.9300613496932515
car_horn_background,15,30,0.9319018404907975
car_horn_background,18,-3,0.534560327198364
car_horn_background,18,0,0.6621676891615542
car_horn_background,18,3,0.7650306748466258
car_horn_background,18,6,0.8288343558282208
car_horn_background,18,9,0.8650306748466258
car_horn_background,18,12,0.8924335378323108
car_horn_background,18,15,0.9059304703476483
car_horn_background,18,18,0.9167689161554192
car_horn_background,18,21,0.9222903885480572
car_horn_background,18,24,0.9263803680981595
car_horn_background,18,27,0.9298568507157464
car_horn_background,18,30,0.9323108384458078
car_horn_background,21,-3,0.49979550102249487
car_horn_background,21,0,0.6220858895705521
car_horn_background,21,3,0.7284253578732106
car_horn_background,21,6,0.8022494887525562
car_horn_background,21,9,0.8505112474437628
car_horn_background,21,12,0.8852760736196319
car_horn_background,21,15,0.8979550102249488
car_horn_background,21,18,0.9120654396728016
car_horn_background,21,21,0.9188139059304703
car_horn_background,21,24,0.9247443762781186
car_horn_background,21,27,0.9298568507157464
car_horn_background,21,30,0.9323108384458078
car_horn_background,24,-3,0.4685071574642127
car_horn_background,24,0,0.5803680981595092
car_horn_background,24,3,0.6899795501022495
car_horn_background,24,6,0.7748466257668711
car_horn_background,24,9,0.8325153374233129
car_horn_background,24,12,0.874437627811861
car_horn_background,24,15,0.8940695296523518
car_horn_background,24,18,0.9063394683026584
car_horn_background,24,21,0.9161554192229039
car_horn_background,24,24,0.9214723926380368
car_horn_background,24,27,0.9257668711656442
car_horn_background,24,30,0.929038854805726
car_horn_background,27,-3,0.4480572597137014
car_horn_background,27,0,0.5611451942740286
car_horn_background,27,3,0.6638036809815951
car_horn_background,27,6,0.752760736196319
car_horn_background,27,9,0.8159509202453987
car_horn_background,27,12,0.8605316973415132
car_horn_background,27,15,0.8842535787321063
car_horn_background,27,18,0.9022494887525563
car_horn_background,27,21,0.912883435582822
car_horn_background,27,24,0.9198364008179959
car_horn_background,27,27,0.9237218813905931
car_horn_background,27,30,0.9267893660531697
car_horn_background,30,-3,0.438241308793456
car_horn_background,30,0,0.5460122699386503
car_horn_background,30,3,0.650920245398773
car_horn_background,30,6,0.7404907975460123
car_horn_background,30,9,0.8044989775051125
car_horn_background,30,12,0.852760736196319
car_horn_background,30,15,0.8803680981595092
car_horn_background,30,18,0.8969325153374234
car_horn_background,30,21,0.9106339468302659
car_horn_background,30,24,0.9179959100204499
car_horn_background,30,27,0.9226993865030675
car_horn_background,30,30,0.9276073619631902
dog_bark_foreground,-3,-3,0.8717791411042944
dog_bark_foreground,-3,0,0.8897750511247444
dog_bark_foreground,-3,3,0.9063394683026584
dog_bark_foreground,-3,6,0.918200408997955
dog_bark_foreground,-3,9,0.9239263803680982
dog_bark_foreground,-3,12,0.9312883435582822
dog_bark_foreground,-3,15,0.9347648261758691
dog_bark_foreground,-3,18,0.9388548057259714
dog_bark_foreground,-3,21,0.941922290388548
dog_bark_foreground,-3,24,0.9431492842535787
dog_bark_foreground,-3,27,0.9445807770961145
dog_bark_foreground,-3,30,0.9468302658486708
dog_bark_foreground,0,-3,0.8736196319018404
dog_bark_foreground,0,0,0.8942740286298568
dog_bark_foreground,0,3,0.9079754601226994
dog_bark_foreground,0,6,0.9218813905930471
dog_bark_foreground,0,9,0.9274028629856851
dog_bark_foreground,0,12,0.9329243353783231
dog_bark_foreground,0,15,0.9372188139059304
dog_bark_foreground,0,18,0.9413087934560327
dog_bark_foreground,0,21,0.9447852760736196
dog_bark_foreground,0,24,0.9474437627811861
dog_bark_foreground,0,27,0.9501022494887525
dog_bark_foreground,0,30,0.9515337423312883
dog_bark_foreground,3,-3,0.8715746421267894
dog_bark_foreground,3,0,0.8918200408997955
dog_bark_foreground,3,3,0.9059304703476483
dog_bark_foreground,3,6,0.9204498977505112
dog_bark_foreground,3,9,0.9284253578732107
dog_bark_foreground,3,12,0.934560327198364
dog_bark_foreground,3,15,0.9384458077709611
dog_bark_foreground,3,18,0.9441717791411043
dog_bark_foreground,3,21,0.9474437627811861
dog_bark_foreground,3,24,0.9488752556237219
dog_bark_foreground,3,27,0.9511247443762781
dog_bark_foreground,3,30,0.9529652351738241
dog_bark_foreground,6,-3,0.8648261758691207
dog_bark_foreground,6,0,0.8883435582822086
dog_bark_foreground,6,3,0.9030674846625767
dog_bark_foreground,6,6,0.9179959100204499
dog_bark_foreground,6,9,0.9261758691206544
dog_bark_foreground,6,12,0.9325153374233128
dog_bark_foreground,6,15,0.9366053169734151
dog_bark_foreground,6,18,0.9429447852760736
dog_bark_foreground,6,21,0.9478527607361963
dog_bark_foreground,6,24,0.9492842535787321
dog_bark_foreground,6,27,0.9525562372188139
dog_bark_foreground,6,30,0.9539877300613497
dog_bark_foreground,9,-3,0.8582822085889571
dog_bark_foreground,9,0,0.885480572597137
dog_bark_foreground,9,3,0.9010224948875256
dog_bark_foreground,9,6,0.916359918200409
dog_bark_foreground,9,9,0.9269938650306748
dog_bark_foreground,9,12,0.9335378323108384
dog_bark_foreground,9,15,0.9392638036809816
dog_bark_foreground,9,18,0.9421267893660532
dog_bark_foreground,9,21,0.9470347648261759
dog_bark_foreground,9,24,0.9488752556237219
dog_bark_foreground,9,27,0.9519427402862985
dog_bark_foreground,9,30,0.9527607361963191
dog_bark_foreground,12,-3,0.8480572597137014
dog_bark_foreground,12,0,0.8756646216768916
dog_bark_foreground,12,3,0.8955010224948875
dog_bark_foreground,12,6,0.912678936605317
dog_bark_foreground,12,9,0.9243353783231084
dog_bark_foreground,12,12,0.9329243353783231
dog_bark_foreground,12,15,0.9386503067484663
dog_bark_foreground,12,18,0.9415132924335379
dog_bark_foreground,12,21,0.9462167689161555
dog_bark_foreground,12,24,0.9484662576687116
dog_bark_foreground,12,27,0.9503067484662576
dog_bark_foreground,12,30,0.9517382413087935
dog_bark_foreground,15,-3,0.8306748466257668
dog_bark_foreground,15,0,0.8597137014314928
dog_bark_foreground,15,3,0.883640081799591
dog_bark_foreground,15,6,0.905521472392638
dog_bark_foreground,15,9,0.9220858895705522
dog_bark_foreground,15,12,0.92719836400818
dog_bark_foreground,15,15,0.9319018404907975
dog_bark_foreground,15,18,0.9392638036809816
dog_bark_foreground,15,21,0.941717791411043
dog_bark_foreground,15,24,0.9451942740286299
dog_bark_foreground,15,27,0.9484662576687116
dog_bark_foreground,15,30,0.9511247443762781
dog_bark_foreground,18,-3,0.8194274028629857
dog_bark_foreground,18,0,0.8498977505112475
dog_bark_foreground,18,3,0.8738241308793456
dog_bark_foreground,18,6,0.8961145194274028
dog_bark_foreground,18,9,0.9155419222903886
dog_bark_foreground,18,12,0.9241308793456032
dog_bark_foreground,18,15,0.9292433537832311
dog_bark_foreground,18,18,0.9359918200408998
dog_bark_foreground,18,21,0.9396728016359919
dog_bark_foreground,18,24,0.943762781186094
dog_bark_foreground,18,27,0.9484662576687116
dog_bark_foreground,18,30,0.9480572597137015
dog_bark_foreground,21,-3,0.8096114519427403
dog_bark_foreground,21,0,0.8392638036809816
dog_bark_foreground,21,3,0.8664621676891615
dog_bark_foreground,21,6,0.8912065439672802
dog_bark_foreground,21,9,0.9100204498977505
dog_bark_foreground,21,12,0.9218813905930471
dog_bark_foreground,21,15,0.92719836400818
dog_bark_foreground,21,18,0.9337423312883436
dog_bark_foreground,21,21,0.938241308793456
dog_bark_foreground,21,24,0.941922290388548
dog_bark_foreground,21,27,0.9456032719836401
dog_bark_foreground,21,30,0.9476482617586912
dog_bark_foreground,24,-3,0.7991820040899795
dog_bark_foreground,24,0,0.8319018404907975
dog_bark_foreground,24,3,0.8599182004089979
dog_bark_foreground,24,6,0.883640081799591
dog_bark_foreground,24,9,0.9028629856850716
dog_bark_foreground,24,12,0.9167689161554192
dog_bark_foreground,24,15,0.9247443762781186
dog_bark_foreground,24,18,0.9310838445807771
dog_bark_foreground,24,21,0.9357873210633947
dog_bark_foreground,24,24,0.9394683026584867
dog_bark_foreground,24,27,0.9431492842535787
dog_bark_foreground,24,30,0.9460122699386503
dog_bark_foreground,27,-3,0.7912065439672802
dog_bark_foreground,27,0,0.8251533742331288
dog_bark_foreground,27,3,0.8525562372188139
dog_bark_foreground,27,6,0.8773006134969326
dog_bark_foreground,27,9,0.898159509202454
dog_bark_foreground,27,12,0.912883435582822
dog_bark_foreground,27,15,0.9224948875255624
dog_bark_foreground,27,18,0.9286298568507158
dog_bark_foreground,27,21,0.9337423312883436
dog_bark_foreground,27,24,0.9370143149284254
dog_bark_foreground,27,27,0.9402862985685072
dog_bark_foreground,27,30,0.9443762781186094
dog_bark_foreground,30,-3,0.7828220858895706
dog_bark_foreground,30,0,0.8167689161554192
dog_bark_foreground,30,3,0.8494887525562372
dog_bark_foreground,30,6,0.872597137014315
dog_bark_foreground,30,9,0.8924335378323108
dog_bark_foreground,30,12,0.910838445807771
dog_bark_foreground,30,15,0.9206543967280164
dog_bark_foreground,30,18,0.9267893660531697
dog_bark_foreground,30,21,0.9325153374233128
dog_bark_foreground,30,24,0.9353783231083844
dog_bark_foreground,30,27,0.9386503067484663
dog_bark_foreground,30,30,0.9423312883435583
street_music_foreground,-3,-3,0.48813905930470347
street_music_foreground,-3,0,0.5955010224948876
street_music_foreground,-3,3,0.6754601226993865
street_music_foreground,-3,6,0.7233128834355829
street_music_foreground,-3,9,0.7621676891615542
street_music_foreground,-3,12,0.7869120654396728
street_music_foreground,-3,15,0.8063394683026585
street_music_foreground,-3,18,0.8171779141104294
street_music_foreground,-3,21,0.8253578732106339
street_music_foreground,-3,24,0.8269938650306748
street_music_foreground,-3,27,0.8304703476482618
street_music_foreground,-3,30,0.8343558282208589
street_music_foreground,0,-3,0.5
street_music_foreground,0,0,0.6357873210633946
street_music_foreground,0,3,0.7184049079754601
street_music_foreground,0,6,0.7717791411042945
street_music_foreground,0,9,0.8124744376278119
street_music_foreground,0,12,0.8333333333333334
street_music_foreground,0,15,0.8486707566462167
street_music_foreground,0,18,0.8584867075664622
street_music_foreground,0,21,0.8617586912065439
street_music_foreground,0,24,0.8656441717791411
street_music_foreground,0,27,0.8693251533742331
street_music_foreground,0,30,0.8715746421267894
street_music_foreground,3,-3,0.4447852760736196
street_music_foreground,3,0,0.6269938650306749
street_music_foreground,3,3,0.7384458077709611
street_music_foreground,3,6,0.8032719836400818
street_music_foreground,3,9,0.8421267893660531
street_music_foreground,3,12,0.8617586912065439
street_music_foreground,3,15,0.8760736196319019
street_music_foreground,3,18,0.8828220858895706
street_music_foreground,3,21,0.8875255623721882
street_music_foreground,3,24,0.8926380368098159
street_music_foreground,3,27,0.8959100204498978
street_music_foreground,3,30,0.8957055214723927
street_music_foreground,6,-3,0.36012269938650304
street_music_foreground,6,0,0.5478527607361963
street_music_foreground,6,3,0.7085889570552147
street_music_foreground,6,6,0.8004089979550102
street_music_foreground,6,9,0.8488752556237219
street_music_foreground,6,12,0.8705521472392638
street_music_foreground,6,15,0.8862985685071575
street_music_foreground,6,18,0.8932515337423312
street_music_foreground,6,21,0.8969325153374234
street_music_foreground,6,24,0.9030674846625767
