noise_type,snr_train,snr_test,accuracy
car_horn_background,3,3,0.854601226993865
car_horn_background,3,6,0.878118609406953
car_horn_background,3,9,0.8912065439672802
car_horn_background,3,12,0.8991820040899795
car_horn_background,3,15,0.9030674846625767
car_horn_background,3,18,0.9106339468302659
car_horn_background,3,21,0.9151329243353783
car_horn_background,3,24,0.9184049079754601
car_horn_background,3,27,0.9202453987730062
car_horn_background,3,30,0.9239263803680982
car_horn_background,6,-3,0.7251533742331289
car_horn_background,6,0,0.8098159509202454
car_horn_background,6,3,0.8603271983640082
car_horn_background,6,6,0.8856850715746422
car_horn_background,6,9,0.901840490797546
car_horn_background,6,12,0.9120654396728016
car_horn_background,6,15,0.9175869120654396
car_horn_background,6,18,0.9231083844580777
car_horn_background,6,21,0.9259713701431492
car_horn_background,6,24,0.929038854805726
car_horn_background,6,27,0.9329243353783231
car_horn_background,6,30,0.9359918200408998
car_horn_background,9,-3,0.7065439672801636
car_horn_background,9,0,0.7967280163599182
car_horn_background,9,3,0.8552147239263803
car_horn_background,9,6,0.8875255623721882
car_horn_background,9,9,0.907157464212679
car_horn_background,9,12,0.9206543967280164
car_horn_background,9,15,0.9284253578732107
car_horn_background,9,18,0.9331288343558283
car_horn_background,9,21,0.93640081799591
car_horn_background,9,24,0.9404907975460123
car_horn_background,9,27,0.9429447852760736
car_horn_background,9,30,0.9441717791411043
car_horn_background,12,-3,0.6797546012269938
car_horn_background,12,0,0.7838445807770961
car_horn_background,12,3,0.8462167689161554
car_horn_background,12,6,0.8875255623721882
car_horn_background,12,9,0.9098159509202454
car_horn_background,12,12,0.9259713701431492
car_horn_background,12,15,0.9331288343558283
car_horn_background,12,18,0.9394683026584867
car_horn_background,12,21,0.9431492842535787
car_horn_background,12,24,0.9462167689161555
car_horn_background,12,27,0.9464212678936605
car_horn_background,12,30,0.9468302658486708
car_horn_background,15,-3,0.6572597137014315
car_horn_background,15,0,0.7617586912065439
car_horn_background,15,3,0.8357873210633947
car_horn_background,15,6,0.8807770961145194
car_horn_background,15,9,0.9083844580777096
car_horn_background,15,12,0.9253578732106339
car_horn_background,15,15,0.9347648261758691
car_horn_background,15,18,0.943558282208589
car_horn_background,15,21,0.9462167689161555
car_horn_background,15,24,0.9482617586912065
car_horn_background,15,27,0.9494887525562372
car_horn_background,15,30,0.9501022494887525
car_horn_background,18,-3,0.630879345603272
car_horn_background,18,0,0.7419222903885481
car_horn_background,18,3,0.8202453987730062
car_horn_background,18,6,0.870756646216769
car_horn_background,18,9,0.9042944785276074
car_horn_background,18,12,0.9220858895705522
car_horn_background,18,15,0.9355828220858896
car_horn_background,18,18,0.9425357873210634
car_horn_background,18,21,0.9474437627811861
car_horn_background,18,24,0.9501022494887525
car_horn_background,18,27,0.9521472392638037
car_horn_background,18,30,0.9527607361963191
car_horn_background,21,-3,0.5924335378323108
car_horn_background,21,0,0.7073619631901841
car_horn_background,21,3,0.7942740286298569
car_horn_background,21,6,0.8533742331288343
car_horn_background,21,9,0.8936605316973415
car_horn_background,21,12,0.9157464212678936
car_horn_background,21,15,0.9321063394683027
car_horn_background,21,18,0.941922290388548
car_horn_background,21,21,0.945398773006135
car_horn_background,21,24,0.9496932515337423
car_horn_background,21,27,0.9515337423312883
car_horn_background,21,30,0.9519427402862985
car_horn_background,24,-3,0.5435582822085889
car_horn_background,24,0,0.6709611451942741
car_horn_background,24,3,0.756441717791411
car_horn_background,24,6,0.8276073619631902
car_horn_background,24,9,0.8752556237218814
car_horn_background,24,12,0.9057259713701431
car_horn_background,24,15,0.9251533742331288
car_horn_background,24,18,0.9366053169734151
car_horn_background,24,21,0.9421267893660532
car_horn_background,24,24,0.947239263803681
car_horn_background,24,27,0.9503067484662576
car_horn_background,24,30,0.950920245398773
car_horn_background,27,-3,0.49938650306748467
car_horn_background,27,0,0.6204498977505113
car_horn_background,27,3,0.7081799591002045
car_horn_background,27,6,0.787321063394683
car_horn_background,27,9,0.850920245398773
car_horn_background,27,12,0.8869120654396728
car_horn_background,27,15,0.9141104294478528
car_horn_background,27,18,0.9298568507157464
car_horn_background,27,21,0.9376278118609407
car_horn_background,27,24,0.9433537832310839
car_horn_background,27,27,0.9484662576687116
car_horn_background,27,30,0.9494887525562372
car_horn_background,30,-3,0.4623721881390593
car_horn_background,30,0,0.5779141104294478
car_horn_background,30,3,0.6703476482617587
car_horn_background,30,6,0.7533742331288343
car_horn_background,30,9,0.8204498977505112
car_horn_background,30,12,0.8685071574642127
car_horn_background,30,15,0.8995910020449898
car_horn_background,30,18,0.9200408997955011
car_horn_background,30,21,0.9323108384458078
car_horn_background,30,24,0.9384458077709611
car_horn_background,30,27,0.9441717791411043
car_horn_background,30,30,0.9466257668711656
dog_bark_foreground,-3,-3,0.8881390593047035
dog_bark_foreground,-3,0,0.9038854805725971
dog_bark_foreground,-3,3,0.9171779141104295
dog_bark_foreground,-3,6,0.9265848670756647
dog_bark_foreground,-3,9,0.934560327198364
dog_bark_foreground,-3,12,0.9388548057259714
dog_bark_foreground,-3,15,0.9429447852760736
dog_bark_foreground,-3,18,0.9462167689161555
dog_bark_foreground,-3,21,0.950920245398773
dog_bark_foreground,-3,24,0.9525562372188139
dog_bark_foreground,-3,27,0.9533742331288344
dog_bark_foreground,-3,30,0.9546012269938651
dog_bark_foreground,0,-3,0.8852760736196319
dog_bark_foreground,0,0,0.9038854805725971
dog_bark_foreground,0,3,0.914519427402863
dog_bark_foreground,0,6,0.9247443762781186
dog_bark_foreground,0,9,0.932719836400818
dog_bark_foreground,0,12,0.9392638036809816
dog_bark_foreground,0,15,0.943762781186094
dog_bark_foreground,0,18,0.947239263803681
dog_bark_foreground,0,21,0.9521472392638037
dog_bark_foreground,0,24,0.9535787321063395
dog_bark_foreground,0,27,0.9554192229038855
dog_bark_foreground,0,30,0.9570552147239264
dog_bark_foreground,3,-3,0.8785276073619632
dog_bark_foreground,3,0,0.8995910020449898
dog_bark_foreground,3,3,0.9122699386503067
dog_bark_foreground,3,6,0.9239263803680982
dog_bark_foreground,3,9,0.932719836400818
dog_bark_foreground,3,12,0.938241308793456
dog_bark_foreground,3,15,0.9445807770961145
dog_bark_foreground,3,18,0.9480572597137015
