noise_type,snr_train,snr_test,accuracy
pink,21,24,0.8969325153374234
pink,21,27,0.8991820040899795
pink,21,30,0.9077709611451943
pink,24,-3,0.08895705521472393
pink,24,0,0.16748466257668712
pink,24,3,0.27464212678936606
pink,24,6,0.5625766871165644
pink,24,9,0.7155419222903886
pink,24,12,0.8247443762781186
pink,24,15,0.8703476482617587
pink,24,18,0.885480572597137
pink,24,21,0.8928425357873211
pink,24,24,0.8989775051124744
pink,24,27,0.9024539877300614
pink,24,30,0.9061349693251534
pink,27,-3,0.09120654396728016
pink,27,0,0.17505112474437629
pink,27,3,0.2824130879345603
pink,27,6,0.5355828220858896
pink,27,9,0.692638036809816
pink,27,12,0.8267893660531698
pink,27,15,0.8721881390593047
pink,27,18,0.8858895705521472
pink,27,21,0.8993865030674847
pink,27,24,0.9069529652351738
pink,27,27,0.905316973415133
pink,27,30,0.9114519427402863
pink,30,-3,0.09325153374233129
pink,30,0,0.15357873210633946
pink,30,3,0.3094069529652352
pink,30,6,0.47075664621676894
pink,30,9,0.7251533742331289
pink,30,12,0.7973415132924335
pink,30,15,0.8699386503067484
pink,30,18,0.8881390593047035
pink,30,21,0.8991820040899795
pink,30,24,0.9038854805725971
pink,30,27,0.9083844580777096
pink,30,30,0.9120654396728016
babble,-3,-3,0.4867075664621677
babble,-3,0,0.6053169734151329
babble,-3,3,0.6983640081799591
babble,-3,6,0.7644171779141105
babble,-3,9,0.8096114519427403
babble,-3,12,0.8333333333333334
babble,-3,15,0.8486707566462167
babble,-3,18,0.8582822085889571
babble,-3,21,0.8601226993865031
babble,-3,24,0.8662576687116564
babble,-3,27,0.8713701431492843
babble,-3,30,0.8719836400817996
babble,0,-3,0.44539877300613495
babble,0,0,0.5865030674846625
babble,0,3,0.7024539877300614
babble,0,6,0.7822085889570553
babble,0,9,0.8314928425357874
babble,0,12,0.8623721881390594
babble,0,15,0.8797546012269939
babble,0,18,0.8885480572597138
babble,0,21,0.8905930470347648
babble,0,24,0.894478527607362
babble,0,27,0.8973415132924335
babble,0,30,0.8987730061349694
babble,3,-3,0.3955010224948875
babble,3,0,0.5488752556237219
babble,3,3,0.679959100204499
babble,3,6,0.7844580777096114
babble,3,9,0.8431492842535787
babble,3,12,0.8736196319018404
babble,3,15,0.8928425357873211
babble,3,18,0.9020449897750511
babble,3,21,0.9075664621676892
babble,3,24,0.9106339468302659
babble,3,27,0.9124744376278119
babble,3,30,0.9147239263803681
babble,6,-3,0.3259713701431493
babble,6,0,0.47791411042944787
babble,6,3,0.6179959100204498
babble,6,6,0.7390593047034765
babble,6,9,0.8243353783231084
babble,6,12,0.8619631901840491
babble,6,15,0.8903885480572598
babble,6,18,0.9042944785276074
babble,6,21,0.9137014314928426
babble,6,24,0.9167689161554192
babble,6,27,0.9188139059304703
babble,6,30,0.9210633946830266
babble,9,-3,0.3030674846625767
babble,9,0,0.4353783231083845
babble,9,3,0.5852760736196319
babble,9,6,0.7024539877300614
babble,9,9,0.7946830265848671
babble,9,12,0.8496932515337423
babble,9,15,0.8822085889570552
babble,9,18,0.9006134969325154
babble,9,21,0.9116564417177914
babble,9,24,0.9169734151329243
babble,9,27,0.9208588957055215
babble,9,30,0.9229038854805726
babble,12,-3,0.3002044989775051
babble,12,0,0.4247443762781186
babble,12,3,0.5613496932515337
babble,12,6,0.6793456032719837
babble,12,9,0.7738241308793457
babble,12,12,0.8339468302658487
babble,12,15,0.870961145194274
babble,12,18,0.8930470347648262
babble,12,21,0.9057259713701431
babble,12,24,0.9137014314928426
babble,12,27,0.9194274028629856
babble,12,30,0.9196319018404908
babble,15,-3,0.3239263803680982
babble,15,0,0.4357873210633947
babble,15,3,0.5650306748466257
babble,15,6,0.6760736196319018
babble,15,9,0.7695296523517382
babble,15,12,0.8276073619631902
babble,15,15,0.8664621676891615
babble,15,18,0.8924335378323108
babble,15,21,0.9049079754601227
babble,15,24,0.9124744376278119
babble,15,27,0.9204498977505112
babble,15,30,0.9216768916155419
babble,18,-3,0.3398773006134969
babble,18,0,0.44458077709611454
babble,18,3,0.5631901840490797
babble,18,6,0.6734151329243354
babble,18,9,0.7617586912065439
babble,18,12,0.8226993865030675
babble,18,15,0.8611451942740286
babble,18,18,0.8885480572597138
babble,18,21,0.903680981595092
babble,18,24,0.9124744376278119
babble,18,27,0.9177914110429448
babble,18,30,0.9218813905930471
babble,21,-3,0.3572597137014315
babble,21,0,0.4531697341513292
babble,21,3,0.5666666666666667
babble,21,6,0.6746421267893661
babble,21,9,0.758282208588957
babble,21,12,0.820040899795501
babble,21,15,0.8588957055214724
babble,21,18,0.885480572597137
babble,21,21,0.901635991820041
babble,21,24,0.9120654396728016
babble,21,27,0.9186094069529652
babble,21,30,0.9214723926380368
babble,24,-3,0.36768916155419223
babble,24,0,0.4607361963190184
babble,24,3,0.5734151329243353
babble,24,6,0.6844580777096114
babble,24,9,0.7654396728016359
babble,24,12,0.8271983640081799
babble,24,15,0.8625766871165644
babble,24,18,0.8875255623721882
babble,24,21,0.905316973415133
babble,24,24,0.9134969325153375
babble,24,27,0.9212678936605317
babble,24,30,0.9239263803680982
babble,27,-3,0.3674846625766871
babble,27,0,0.4703476482617587
babble,27,3,0.5820040899795501
babble,27,6,0.6905930470347649
babble,27,9,0.7717791411042945
babble,27,12,0.8294478527607362
babble,27,15,0.865439672801636
babble,27,18,0.8903885480572598
babble,27,21,0.9081799591002045
babble,27,24,0.9161554192229039
babble,27,27,0.9239263803680982
babble,27,30,0.9278118609406953
babble,30,-3,0.37464212678936604
babble,30,0,0.47811860940695294
babble,30,3,0.592638036809816
babble,30,6,0.6995910020449898
babble,30,9,0.7760736196319018
babble,30,12,0.8323108384458078
babble,30,15,0.8676891615541922
babble,30,18,0.8926380368098159
babble,30,21,0.9118609406952966
babble,30,24,0.9179959100204499
babble,30,27,0.9263803680981595
babble,30,30,0.9300613496932515
car_horn_background,-3,-3,0.6392638036809816
car_horn_background,-3,0,0.7196319018404908
car_horn_background,-3,3,0.7693251533742331
car_horn_background,-3,6,0.7967280163599182
car_horn_background,-3,9,0.8196319018404908
car_horn_background,-3,12,0.83640081799591
car_horn_background,-3,15,0.8525562372188139
car_horn_background,-3,18,0.8625766871165644
car_horn_background,-3,21,0.8703476482617587
car_horn_background,-3,24,0.876482617586912
car_horn_background,-3,27,0.8779141104294479
car_horn_background,-3,30,0.8807770961145194
car_horn_background,0,-3,0.6149284253578732
car_horn_background,0,0,0.7196319018404908
car_horn_background,0,3,0.7834355828220859
car_horn_background,0,6,0.8208588957055215
car_horn_background,0,9,0.8476482617586912
car_horn_background,0,12,0.8619631901840491
car_horn_background,0,15,0.8705521472392638
car_horn_background,0,18,0.8811860940695296
car_horn_background,0,21,0.8871165644171779
car_horn_background,0,24,0.8936605316973415
car_horn_background,0,27,0.8987730061349694
car_horn_background,0,30,0.9
car_horn_background,3,-3,0.5799591002044989
car_horn_background,3,0,0.6991820040899795
car_horn_background,3,3,0.7775051124744377
car_horn_background,3,6,0.8263803680981595
car_horn_background,3,9,0.8576687116564418
car_horn_background,3,12,0.87280163599182
car_horn_background,3,15,0.8834355828220859
car_horn_background,3,18,0.8914110429447852
car_horn_background,3,21,0.8977505112474438
car_horn_background,3,24,0.9026584867075664
car_horn_background,3,27,0.9079754601226994
car_horn_background,3,30,0.9102249488752556
car_horn_background,6,-3,0.525357873210634
car_horn_background,6,0,0.656237218813906
car_horn_background,6,3,0.7523517382413087
car_horn_background,6,6,0.8149284253578732
car_horn_background,6,9,0.8525562372188139
car_horn_background,6,12,0.8736196319018404
car_horn_background,6,15,0.8858895705521472
car_horn_background,6,18,0.894478527607362
car_horn_background,6,21,0.8991820040899795
car_horn_background,6,24,0.9063394683026584
car_horn_background,6,27,0.9102249488752556
car_horn_background,6,30,0.912883435582822
car_horn_background,9,-3,0.4736196319018405
car_horn_background,9,0,0.6118609406952965
car_horn_background,9,3,0.7206543967280163
car_horn_background,9,6,0.7895705521472393
car_horn_background,9,9,0.8376278118609407
car_horn_background,9,12,0.8676891615541922
car_horn_background,9,15,0.8844580777096115
car_horn_background,9,18,0.8952965235173824
car_horn_background,9,21,0.9008179959100204
car_horn_background,9,24,0.907157464212679
car_horn_background,9,27,0.910838445807771
car_horn_background,9,30,0.9134969325153375
car_horn_background,12,-3,0.43844580777096115
car_horn_background,12,0,0.5644171779141104
car_horn_background,12,3,0.6838445807770961
car_horn_background,12,6,0.7605316973415133
car_horn_background,12,9,0.8222903885480572
car_horn_background,12,12,0.8578732106339468
car_horn_background,12,15,0.880163599182004
car_horn_background,12,18,0.8899795501022495
car_horn_background,12,21,0.8983640081799591
car_horn_background,12,24,0.9042944785276074
car_horn_background,12,27,0.9083844580777096
car_horn_background,12,30,0.9112474437627812
car_horn_background,15,-3,0.4083844580777096
car_horn_background,15,0,0.5284253578732107
car_horn_background,15,3,0.6406952965235174
car_horn_background,15,6,0.7323108384458078
car_horn_background,15,9,0.7977505112474438
car_horn_background,15,12,0.8415132924335378
car_horn_background,15,15,0.8703476482617587
car_horn_background,15,18,0.8830265848670756
car_horn_background,15,21,0.8899795501022495
car_horn_background,15,24,0.9
car_horn_background,15,27,0.9049079754601227
car_horn_background,15,30,0.90920245398773
car_horn_background,18,-3,0.3922290388548057
car_horn_background,18,0,0.5034764826175869
car_horn_background,18,3,0.6139059304703477
car_horn_background,18,6,0.7063394683026585
car_horn_background,18,9,0.776278118609407
car_horn_background,18,12,0.8263803680981595
car_horn_background,18,15,0.8554192229038855
car_horn_background,18,18,0.8766871165644172
car_horn_background,18,21,0.8869120654396728
car_horn_background,18,24,0.8938650306748466
car_horn_background,18,27,0.9008179959100204
car_horn_background,18,30,0.9030674846625767
car_horn_background,21,-3,0.38098159509202456
car_horn_background,21,0,0.4820040899795501
car_horn_background,21,3,0.5912065439672801
car_horn_background,21,6,0.683640081799591
car_horn_background,21,9,0.7570552147239263
car_horn_background,21,12,0.8081799591002045
car_horn_background,21,15,0.845398773006135
car_horn_background,21,18,0.8697341513292434
car_horn_background,21,21,0.8822085889570552
car_horn_background,21,24,0.8907975460122699
car_horn_background,21,27,0.896319018404908
car_horn_background,21,30,0.901635991820041
car_horn_background,24,-3,0.3805725971370143
car_horn_background,24,0,0.47586912065439674
car_horn_background,24,3,0.5791411042944785
car_horn_background,24,6,0.6656441717791411
car_horn_background,24,9,0.7392638036809815
car_horn_background,24,12,0.7987730061349694
car_horn_background,24,15,0.8372188139059304
car_horn_background,24,18,0.8640081799591002
car_horn_background,24,21,0.8787321063394683
car_horn_background,24,24,0.8883435582822086
car_horn_background,24,27,0.896319018404908
car_horn_background,24,30,0.9026584867075664
car_horn_background,27,-3,0.3856850715746421
car_horn_background,27,0,0.48466257668711654
car_horn_background,27,3,0.5803680981595092
car_horn_background,27,6,0.6642126789366053
car_horn_background,27,9,0.7374233128834355
car_horn_background,27,12,0.798159509202454
car_horn_background,27,15,0.834560327198364
car_horn_background,27,18,0.8664621676891615
car_horn_background,27,21,0.881799591002045
car_horn_background,27,24,0.8920245398773006
car_horn_background,27,27,0.9008179959100204
car_horn_background,27,30,0.9047034764826176
car_horn_background,30,-3,0.3934560327198364
car_horn_background,30,0,0.48793456032719834
car_horn_background,30,3,0.5840490797546012
car_horn_background,30,6,0.6660531697341513
car_horn_background,30,9,0.7419222903885481
car_horn_background,30,12,0.8016359918200409
car_horn_background,30,15,0.8423312883435583
car_horn_background,30,18,0.8713701431492843
car_horn_background,30,21,0.8885480572597138
car_horn_background,30,24,0.8973415132924335
car_horn_background,30,27,0.9059304703476483
car_horn_background,30,30,0.9102249488752556
dog_bark_foreground,-3,-3,0.8404907975460123
dog_bark_foreground,-3,0,0.8660531697341514
dog_bark_foreground,-3,3,0.8887525562372188
dog_bark_foreground,-3,6,0.9030674846625767
dog_bark_foreground,-3,9,0.9179959100204499
dog_bark_foreground,-3,12,0.9259713701431492
dog_bark_foreground,-3,15,0.9306748466257668
dog_bark_foreground,-3,18,0.9368098159509203
dog_bark_foreground,-3,21,0.941717791411043
dog_bark_foreground,-3,24,0.9433537832310839
dog_bark_foreground,-3,27,0.9451942740286299
dog_bark_foreground,-3,30,0.9476482617586912
dog_bark_foreground,0,-3,0.8265848670756646
dog_bark_foreground,0,0,0.854601226993865
dog_bark_foreground,0,3,0.8789366053169734
dog_bark_foreground,0,6,0.8975460122699387
dog_bark_foreground,0,9,0.9143149284253579
dog_bark_foreground,0,12,0.9245398773006135
dog_bark_foreground,0,15,0.9298568507157464
dog_bark_foreground,0,18,0.9357873210633947
dog_bark_foreground,0,21,0.9411042944785276
dog_bark_foreground,0,24,0.9429447852760736
dog_bark_foreground,0,27,0.9447852760736196
dog_bark_foreground,0,30,0.9464212678936605
dog_bark_foreground,3,-3,0.8169734151329243
dog_bark_foreground,3,0,0.8470347648261759
dog_bark_foreground,3,3,0.8715746421267894
dog_bark_foreground,3,6,0.8910020449897751
dog_bark_foreground,3,9,0.9112474437627812
dog_bark_foreground,3,12,0.9220858895705522
dog_bark_foreground,3,15,0.92719836400818
dog_bark_foreground,3,18,0.934560327198364
dog_bark_foreground,3,21,0.9396728016359919
dog_bark_foreground,3,24,0.941717791411043
dog_bark_foreground,3,27,0.9427402862985685
dog_bark_foreground,3,30,0.9441717791411043
dog_bark_foreground,6,-3,0.8075664621676891
dog_bark_foreground,6,0,0.8396728016359918
dog_bark_foreground,6,3,0.8660531697341514
dog_bark_foreground,6,6,0.8881390593047035
dog_bark_foreground,6,9,0.907361963190184
dog_bark_foreground,6,12,0.9188139059304703
dog_bark_foreground,6,15,0.9241308793456032
dog_bark_foreground,6,18,0.9304703476482618
dog_bark_foreground,6,21,0.9347648261758691
dog_bark_foreground,6,24,0.9392638036809816
dog_bark_foreground,6,27,0.941922290388548
dog_bark_foreground,6,30,0.9429447852760736
dog_bark_foreground,9,-3,0.805521472392638
dog_bark_foreground,9,0,0.8392638036809816
dog_bark_foreground,9,3,0.8664621676891615
dog_bark_foreground,9,6,0.8862985685071575
dog_bark_foreground,9,9,0.9096114519427403
dog_bark_foreground,9,12,0.9200408997955011
dog_bark_foreground,9,15,0.9253578732106339
dog_bark_foreground,9,18,0.9306748466257668
dog_bark_foreground,9,21,0.93640081799591
dog_bark_foreground,9,24,0.9396728016359919
dog_bark_foreground,9,27,0.9421267893660532
dog_bark_foreground,9,30,0.943762781186094
dog_bark_foreground,12,-3,0.8028629856850715
dog_bark_foreground,12,0,0.8359918200408998
dog_bark_foreground,12,3,0.8627811860940695
dog_bark_foreground,12,6,0.8887525562372188
dog_bark_foreground,12,9,0.9069529652351738
dog_bark_foreground,12,12,0.9190184049079755
dog_bark_foreground,12,15,0.9239263803680982
dog_bark_foreground,12,18,0.9304703476482618
dog_bark_foreground,12,21,0.9366053169734151
dog_bark_foreground,12,24,0.9396728016359919
dog_bark_foreground,12,27,0.9415132924335379
dog_bark_foreground,12,30,0.9431492842535787
dog_bark_foreground,15,-3,0.7928425357873211
dog_bark_foreground,15,0,0.8265848670756646
dog_bark_foreground,15,3,0.8580777096114519
dog_bark_foreground,15,6,0.8807770961145194
dog_bark_foreground,15,9,0.901635991820041
dog_bark_foreground,15,12,0.9141104294478528
dog_bark_foreground,15,15,0.9233128834355828
dog_bark_foreground,15,18,0.9286298568507158
dog_bark_foreground,15,21,0.9343558282208589
dog_bark_foreground,15,24,0.9366053169734151
dog_bark_foreground,15,27,0.939877300613497
dog_bark_foreground,15,30,0.9415132924335379
dog_bark_foreground,18,-3,0.7824130879345603
dog_bark_foreground,18,0,0.820040899795501
dog_bark_foreground,18,3,0.8503067484662576
dog_bark_foreground,18,6,0.8736196319018404
dog_bark_foreground,18,9,0.8928425357873211
dog_bark_foreground,18,12,0.907157464212679
dog_bark_foreground,18,15,0.9173824130879346
dog_bark_foreground,18,18,0.9263803680981595
dog_bark_foreground,18,21,0.930879345603272
dog_bark_foreground,18,24,0.934560327198364
dog_bark_foreground,18,27,0.9357873210633947
dog_bark_foreground,18,30,0.9386503067484663
dog_bark_foreground,21,-3,0.7777096114519427
dog_bark_foreground,21,0,0.8165644171779141
dog_bark_foreground,21,3,0.843762781186094
dog_bark_foreground,21,6,0.8687116564417178
dog_bark_foreground,21,9,0.8905930470347648
dog_bark_foreground,21,12,0.9038854805725971
dog_bark_foreground,21,15,0.9147239263803681
dog_bark_foreground,21,18,0.9226993865030675
dog_bark_foreground,21,21,0.9294478527607362
dog_bark_foreground,21,24,0.9329243353783231
dog_bark_foreground,21,27,0.9349693251533743
dog_bark_foreground,21,30,0.9376278118609407
dog_bark_foreground,24,-3,0.769120654396728
dog_bark_foreground,24,0,0.807361963190184
dog_bark_foreground,24,3,0.8376278118609407
dog_bark_foreground,24,6,0.8615541922290388
dog_bark_foreground,24,9,0.8813905930470347
dog_bark_foreground,24,12,0.8979550102249488
dog_bark_foreground,24,15,0.908997955010225
dog_bark_foreground,24,18,0.9167689161554192
dog_bark_foreground,24,21,0.9245398773006135
dog_bark_foreground,24,24,0.9292433537832311
dog_bark_foreground,24,27,0.9325153374233128
dog_bark_foreground,24,30,0.9339468302658487
dog_bark_foreground,27,-3,0.7619631901840491
dog_bark_foreground,27,0,0.7971370143149284
dog_bark_foreground,27,3,0.8312883435582822
dog_bark_foreground,27,6,0.8554192229038855
dog_bark_foreground,27,9,0.8742331288343558
dog_bark_foreground,27,12,0.8934560327198364
dog_bark_foreground,27,15,0.9047034764826176
dog_bark_foreground,27,18,0.9137014314928426
dog_bark_foreground,27,21,0.9210633946830266
dog_bark_foreground,27,24,0.9257668711656442
dog_bark_foreground,27,27,0.9306748466257668
dog_bark_foreground,27,30,0.932719836400818
dog_bark_foreground,30,-3,0.7554192229038855
dog_bark_foreground,30,0,0.7899795501022495
dog_bark_foreground,30,3,0.8243353783231084
dog_bark_foreground,30,6,0.8496932515337423
dog_bark_foreground,30,9,0.8670756646216768
dog_bark_foreground,30,12,0.8865030674846626
dog_bark_foreground,30,15,0.8997955010224948
dog_bark_foreground,30,18,0.9085889570552147
dog_bark_foreground,30,21,0.9167689161554192
dog_bark_foreground,30,24,0.9224948875255624
dog_bark_foreground,30,27,0.9282208588957055
dog_bark_foreground,30,30,0.9312883435582822
street_music_foreground,-3,-3,0.4668711656441718
street_music_foreground,-3,0,0.5912065439672801
street_music_foreground,-3,3,0.692638036809816
street_music_foreground,-3,6,0.7568507157464213
street_music_foreground,-3,9,0.7963190184049079
street_music_foreground,-3,12,0.8233128834355828
street_music_foreground,-3,15,0.8353783231083844
street_music_foreground,-3,18,0.8441717791411043
street_music_foreground,-3,21,0.8503067484662576
street_music_foreground,-3,24,0.8515337423312883
street_music_foreground,-3,27,0.8513292433537832
street_music_foreground,-3,30,0.8537832310838446
street_music_foreground,0,-3,0.41226993865030676
street_music_foreground,0,0,0.5711656441717792
street_music_foreground,0,3,0.7006134969325153
street_music_foreground,0,6,0.7830265848670757
street_music_foreground,0,9,0.8269938650306748
street_music_foreground,0,12,0.847443762781186
street_music_foreground,0,15,0.8586912065439672
street_music_foreground,0,18,0.8695296523517383
street_music_foreground,0,21,0.876482617586912
street_music_foreground,0,24,0.8815950920245399
street_music_foreground,0,27,0.8842535787321063
street_music_foreground,0,30,0.883640081799591
street_music_foreground,3,-3,0.2987730061349693
street_music_foreground,3,0,0.4625766871165644
street_music_foreground,3,3,0.6325153374233129
street_music_foreground,3,6,0.7541922290388549
street_music_foreground,3,9,0.8241308793456033
street_music_foreground,3,12,0.8552147239263803
street_music_foreground,3,15,0.8656441717791411
street_music_foreground,3,18,0.8760736196319019
street_music_foreground,3,21,0.8813905930470347
street_music_foreground,3,24,0.8852760736196319
street_music_foreground,3,27,0.8903885480572598
street_music_foreground,3,30,0.8936605316973415
street_music_foreground,6,-3,0.22413087934560327
street_music_foreground,6,0,0.37239263803680983
street_music_foreground,6,3,0.5505112474437628
street_music_foreground,6,6,0.7040899795501022
street_music_foreground,6,9,0.7983640081799591
street_music_foreground,6,12,0.8427402862985685
street_music_foreground,6,15,0.8588957055214724
street_music_foreground,6,18,0.8701431492842536
street_music_foreground,6,21,0.8791411042944786
