noise_type,snr_train,snr_test,accuracy
pink,9,21,0.8752556237218814
pink,9,24,0.8756646216768916
pink,9,27,0.8815950920245399
pink,9,30,0.881799591002045
pink,12,-3,0.19611451942740285
pink,12,0,0.5130879345603272
pink,12,3,0.6382413087934561
pink,12,6,0.7862985685071575
pink,12,9,0.832719836400818
pink,12,12,0.8617586912065439
pink,12,15,0.8650306748466258
pink,12,18,0.8766871165644172
pink,12,21,0.8779141104294479
pink,12,24,0.8875255623721882
pink,12,27,0.8893660531697342
pink,12,30,0.8918200408997955
pink,15,-3,0.14458077709611453
pink,15,0,0.3094069529652352
pink,15,3,0.4325153374233129
pink,15,6,0.6858895705521473
pink,15,9,0.8153374233128834
pink,15,12,0.8619631901840491
pink,15,15,0.8775051124744376
pink,15,18,0.8865030674846626
pink,15,21,0.8979550102249488
pink,15,24,0.9004089979550102
pink,15,27,0.901635991820041
pink,15,30,0.9049079754601227
pink,18,-3,0.1374233128834356
pink,18,0,0.23087934560327197
pink,18,3,0.4789366053169734
pink,18,6,0.7239263803680982
pink,18,9,0.8175869120654397
pink,18,12,0.8568507157464212
pink,18,15,0.8811860940695296
pink,18,18,0.8895705521472392
pink,18,21,0.8971370143149284
pink,18,24,0.9059304703476483
pink,18,27,0.9067484662576687
pink,18,30,0.9094069529652352
pink,21,-3,0.1067484662576687
pink,21,0,0.24151329243353784
pink,21,3,0.37157464212678937
pink,21,6,0.6476482617586912
pink,21,9,0.7903885480572597
pink,21,12,0.8680981595092024
pink,21,15,0.8938650306748466
pink,21,18,0.905316973415133
pink,21,21,0.907361963190184
pink,21,24,0.9149284253578732
pink,21,27,0.9210633946830266
pink,21,30,0.9214723926380368
pink,24,-3,0.10756646216768916
pink,24,0,0.21697341513292434
pink,24,3,0.3427402862985685
pink,24,6,0.6531697341513293
pink,24,9,0.8167689161554192
pink,24,12,0.8701431492842536
pink,24,15,0.8997955010224948
pink,24,18,0.907361963190184
pink,24,21,0.9202453987730062
pink,24,24,0.9224948875255624
pink,24,27,0.9302658486707567
pink,24,30,0.929038854805726
pink,27,-3,0.09938650306748466
pink,27,0,0.16462167689161555
pink,27,3,0.3206543967280164
pink,27,6,0.530879345603272
pink,27,9,0.7415132924335378
pink,27,12,0.8578732106339468
pink,27,15,0.8959100204498978
pink,27,18,0.9083844580777096
pink,27,21,0.9198364008179959
pink,27,24,0.92719836400818
pink,27,27,0.932719836400818
pink,27,30,0.9321063394683027
pink,30,-3,0.09202453987730061
pink,30,0,0.1621676891615542
pink,30,3,0.37321063394683024
pink,30,6,0.621881390593047
pink,30,9,0.7584867075664622
pink,30,12,0.8603271983640082
pink,30,15,0.8969325153374234
pink,30,18,0.9079754601226994
pink,30,21,0.9167689161554192
pink,30,24,0.9237218813905931
pink,30,27,0.9284253578732107
pink,30,30,0.9296523517382413
babble,-3,-3,0.5629856850715746
babble,-3,0,0.6548057259713701
babble,-3,3,0.7329243353783231
babble,-3,6,0.7828220858895706
babble,-3,9,0.8102249488752556
babble,-3,12,0.8325153374233129
babble,-3,15,0.8451942740286299
babble,-3,18,0.8511247443762782
babble,-3,21,0.8568507157464212
babble,-3,24,0.8588957055214724
babble,-3,27,0.8627811860940695
babble,-3,30,0.8644171779141104
babble,0,-3,0.5707566462167689
babble,0,0,0.6744376278118609
babble,0,3,0.7554192229038855
babble,0,6,0.8038854805725971
babble,0,9,0.83640081799591
babble,0,12,0.8521472392638036
babble,0,15,0.8656441717791411
babble,0,18,0.876482617586912
babble,0,21,0.8809815950920246
babble,0,24,0.8842535787321063
babble,0,27,0.885480572597137
babble,0,30,0.8891615541922291
babble,3,-3,0.5719836400817996
babble,3,0,0.6871165644171779
babble,3,3,0.7742331288343558
babble,3,6,0.8261758691206544
babble,3,9,0.8588957055214724
babble,3,12,0.8770961145194274
babble,3,15,0.8905930470347648
babble,3,18,0.8973415132924335
babble,3,21,0.9024539877300614
babble,3,24,0.905316973415133
babble,3,27,0.9061349693251534
babble,3,30,0.9085889570552147
babble,6,-3,0.5265848670756647
babble,6,0,0.6719836400817996
babble,6,3,0.7758691206543967
babble,6,6,0.8402862985685071
babble,6,9,0.8717791411042944
babble,6,12,0.8922290388548058
babble,6,15,0.9040899795501023
babble,6,18,0.9130879345603272
babble,6,21,0.9177914110429448
babble,6,24,0.9206543967280164
babble,6,27,0.9229038854805726
babble,6,30,0.9237218813905931
babble,9,-3,0.4985685071574642
babble,9,0,0.6517382413087934
babble,9,3,0.7633946830265849
babble,9,6,0.8408997955010225
babble,9,9,0.878323108384458
babble,9,12,0.8991820040899795
babble,9,15,0.9134969325153375
babble,9,18,0.9237218813905931
babble,9,21,0.9284253578732107
babble,9,24,0.9304703476482618
babble,9,27,0.9325153374233128
babble,9,30,0.9316973415132924
babble,12,-3,0.4985685071574642
babble,12,0,0.6480572597137014
babble,12,3,0.7719836400817995
babble,12,6,0.8507157464212679
babble,12,9,0.8912065439672802
babble,12,12,0.9130879345603272
babble,12,15,0.9265848670756647
babble,12,18,0.9339468302658487
babble,12,21,0.9386503067484663
babble,12,24,0.9408997955010225
babble,12,27,0.9423312883435583
babble,12,30,0.943762781186094
babble,15,-3,0.4404907975460123
babble,15,0,0.5975460122699386
babble,15,3,0.7382413087934561
babble,15,6,0.8323108384458078
babble,15,9,0.8862985685071575
babble,15,12,0.9083844580777096
babble,15,15,0.9255623721881391
babble,15,18,0.9351738241308793
babble,15,21,0.9402862985685072
babble,15,24,0.9429447852760736
babble,15,27,0.9449897750511247
babble,15,30,0.947239263803681
babble,18,-3,0.4069529652351738
babble,18,0,0.5570552147239264
babble,18,3,0.7137014314928425
babble,18,6,0.8137014314928426
babble,18,9,0.8752556237218814
babble,18,12,0.9051124744376278
babble,18,15,0.9247443762781186
babble,18,18,0.9333333333333333
babble,18,21,0.939877300613497
babble,18,24,0.943558282208589
babble,18,27,0.9466257668711656
babble,18,30,0.9474437627811861
babble,21,-3,0.41779141104294476
babble,21,0,0.5652351738241309
babble,21,3,0.710838445807771
babble,21,6,0.8130879345603272
babble,21,9,0.8748466257668711
babble,21,12,0.9020449897750511
babble,21,15,0.9222903885480572
babble,21,18,0.9321063394683027
babble,21,21,0.938036809815951
babble,21,24,0.9425357873210634
babble,21,27,0.9466257668711656
babble,21,30,0.9478527607361963
babble,24,-3,0.38445807770961143
babble,24,0,0.5380368098159509
babble,24,3,0.6936605316973415
babble,24,6,0.7969325153374233
babble,24,9,0.865439672801636
babble,24,12,0.9002044989775051
babble,24,15,0.9204498977505112
babble,24,18,0.9319018404907975
babble,24,21,0.938036809815951
babble,24,24,0.9458077709611452
babble,24,27,0.9482617586912065
babble,24,30,0.9492842535787321
babble,27,-3,0.40613496932515336
babble,27,0,0.5488752556237219
babble,27,3,0.6893660531697342
babble,27,6,0.789161554192229
