noise_type,snr_train,snr_test,accuracy
street_music_foreground,6,15,0.8946830265848671
street_music_foreground,6,18,0.905316973415133
street_music_foreground,6,21,0.908997955010225
street_music_foreground,6,24,0.9141104294478528
street_music_foreground,6,27,0.9155419222903886
street_music_foreground,6,30,0.9173824130879346
street_music_foreground,9,-3,0.44539877300613495
street_music_foreground,9,0,0.6321063394683026
street_music_foreground,9,3,0.7668711656441718
street_music_foreground,9,6,0.8325153374233129
street_music_foreground,9,9,0.8758691206543967
street_music_foreground,9,12,0.8979550102249488
street_music_foreground,9,15,0.9087934560327199
street_music_foreground,9,18,0.9165644171779141
street_music_foreground,9,21,0.9233128834355828
street_music_foreground,9,24,0.9259713701431492
street_music_foreground,9,27,0.9276073619631902
street_music_foreground,9,30,0.9310838445807771
street_music_foreground,12,-3,0.39161554192229037
street_music_foreground,12,0,0.5809815950920245
street_music_foreground,12,3,0.7419222903885481
street_music_foreground,12,6,0.8321063394683027
street_music_foreground,12,9,0.8793456032719836
street_music_foreground,12,12,0.9028629856850716
street_music_foreground,12,15,0.9165644171779141
street_music_foreground,12,18,0.9233128834355828
street_music_foreground,12,21,0.9274028629856851
street_music_foreground,12,24,0.9312883435582822
street_music_foreground,12,27,0.9361963190184049
street_music_foreground,12,30,0.9372188139059304
street_music_foreground,15,-3,0.3652351738241309
street_music_foreground,15,0,0.5488752556237219
street_music_foreground,15,3,0.7282208588957055
street_music_foreground,15,6,0.8267893660531698
street_music_foreground,15,9,0.8809815950920246
street_music_foreground,15,12,0.9067484662576687
street_music_foreground,15,15,0.9237218813905931
street_music_foreground,15,18,0.9274028629856851
street_music_foreground,15,21,0.9331288343558283
street_music_foreground,15,24,0.9370143149284254
street_music_foreground,15,27,0.9404907975460123
street_music_foreground,15,30,0.9441717791411043
street_music_foreground,18,-3,0.3137014314928425
street_music_foreground,18,0,0.4832310838445808
street_music_foreground,18,3,0.6775051124744377
street_music_foreground,18,6,0.8010224948875255
street_music_foreground,18,9,0.8693251533742331
street_music_foreground,18,12,0.9024539877300614
street_music_foreground,18,15,0.9233128834355828
street_music_foreground,18,18,0.9314928425357873
street_music_foreground,18,21,0.9366053169734151
street_music_foreground,18,24,0.9394683026584867
street_music_foreground,18,27,0.941922290388548
street_music_foreground,18,30,0.9456032719836401
street_music_foreground,21,-3,0.310838445807771
street_music_foreground,21,0,0.4918200408997955
street_music_foreground,21,3,0.6822085889570552
street_music_foreground,21,6,0.8067484662576687
street_music_foreground,21,9,0.8717791411042944
street_music_foreground,21,12,0.9030674846625767
street_music_foreground,21,15,0.9263803680981595
street_music_foreground,21,18,0.932719836400818
street_music_foreground,21,21,0.9402862985685072
street_music_foreground,21,24,0.9441717791411043
street_music_foreground,21,27,0.9480572597137015
street_music_foreground,21,30,0.9515337423312883
street_music_foreground,24,-3,0.2865030674846626
street_music_foreground,24,0,0.45480572597137015
street_music_foreground,24,3,0.6470347648261758
street_music_foreground,24,6,0.7869120654396728
street_music_foreground,24,9,0.8613496932515338
street_music_foreground,24,12,0.9002044989775051
street_music_foreground,24,15,0.9190184049079755
street_music_foreground,24,18,0.9331288343558283
street_music_foreground,24,21,0.9392638036809816
street_music_foreground,24,24,0.945398773006135
street_music_foreground,24,27,0.9484662576687116
street_music_foreground,24,30,0.9523517382413088
street_music_foreground,27,-3,0.25501022494887526
street_music_foreground,27,0,0.4171779141104294
street_music_foreground,27,3,0.6233128834355828
street_music_foreground,27,6,0.7689161554192229
street_music_foreground,27,9,0.849079754601227
street_music_foreground,27,12,0.8950920245398774
street_music_foreground,27,15,0.9188139059304703
street_music_foreground,27,18,0.9331288343558283
street_music_foreground,27,21,0.938241308793456
street_music_foreground,27,24,0.943762781186094
street_music_foreground,27,27,0.9474437627811861
street_music_foreground,27,30,0.9501022494887525
street_music_foreground,30,-3,0.25950920245398773
street_music_foreground,30,0,0.4280163599182004
street_music_foreground,30,3,0.6294478527607362
street_music_foreground,30,6,0.7693251533742331
street_music_foreground,30,9,0.8533742331288343
street_music_foreground,30,12,0.8940695296523518
street_music_foreground,30,15,0.9188139059304703
street_music_foreground,30,18,0.9331288343558283
street_music_foreground,30,21,0.9427402862985685
street_music_foreground,30,24,0.9462167689161555
street_music_foreground,30,27,0.9503067484662576
street_music_foreground,30,30,0.9531697341513292
